Date	Name	WorkoutID	Order	Type	Distance	Unit	Duration	AvgHR	MaxHR	Notes	
2012-12-09	10	GPS Interval	231	16	Interval	1.00	Mile	0:11:37.04			
2012-12-09	10	GPS Interval	231	17	Interval	1.00	Mile	0:12:34.40			
2012-12-09	10	GPS Interval	231	18	Interval	1.00	Mile	0:12:34.87			
2012-12-09	10	GPS Interval	231	19	Interval	1.00	Mile	0:12:53.04			
2012-12-09	10	GPS Interval	231	20	Interval	1.00	Mile	0:13:56.15			
2012-12-09	10	GPS Interval	231	21	Interval	1.00	Mile	0:12:38			
2012-12-09	10	GPS Interval	231	22	Interval	1.00	Mile	0:13:50.05			
2012-12-09	10	GPS Interval	231	23	Interval	1.00	Mile	0:12:08			
2012-12-09	10	GPS Interval	231	24	Interval	1.00	Mile	0:13:01.10			
2012-12-09	10	GPS Interval	231	25	Interval	1.00	Mile	0:11:04.82			
2012-12-09	10	GPS Interval	231	26	Interval	1.00	Mile	0:11:34.80			
2012-12-09	10	GPS Interval	231	27	Interval	0.49	Mile	0:5:00.32			
2012-12-09	10	GPS Interval	231	28	Interval	0.76	Mile	0:11:07.05			
2013-06-11	10	GPS Interval	232	1	Interval	1.00	Mile	0:9:58.51			
2013-06-11	10	GPS Interval	232	2	Interval	1.00	Mile	0:11:14.63			
2013-06-11	10	GPS Interval	232	3	Interval	1.00	Mile	0:14:19.20			
2013-06-11	10	GPS Interval	232	4	Interval	0.36	Mile	0:7:30.62			
2013-09-07	10	GPS Interval	233	1	Interval	1.00	Mile	0:10:18.19			
2013-09-07	10	GPS Interval	233	2	Interval	1.00	Mile	0:10:40.87			
2013-09-07	10	GPS Interval	233	3	Interval	1.00	Mile	0:12:51.17			
2013-09-07	10	GPS Interval	233	4	Interval	0.18	Mile	0:2:33.74			
2013-09-08	10	GPS Interval	234	1	Interval	1.00	Mile	0:9:58.84			
2013-09-08	10	GPS Interval	234	2	Interval	1.00	Mile	0:10:01.67			
2013-09-08	10	GPS Interval	234	3	Interval	1.00	Mile	0:11:08.55			
2013-09-08	10	GPS Interval	234	4	Interval	1.00	Mile	0:11:12.26			
2013-09-08	10	GPS Interval	234	5	Interval	1.00	Mile	0:11:40.46			
2013-09-08	10	GPS Interval	234	6	Interval	1.00	Mile	0:10:44.73			
2013-09-08	10	GPS Interval	234	7	Interval	0.34	Mile	0:3:03.06			
2013-10-28	10	GPS Interval	235	1	Interval	1.00	Mile	0:9:35			
2013-10-28	10	GPS Interval	235	2	Interval	1.00	Mile	0:10:10.37			
2013-10-28	10	GPS Interval	235	3	Interval	1.00	Mile	0:11:23.58			
2013-10-28	10	GPS Interval	235	4	Interval	1.00	Mile	0:13:42.53			
2013-10-28	10	GPS Interval	235	5	Interval	0.30	Mile	0:4:29.88			
2013-10-30	10	GPS Interval	236	1	Interval	1.00	Mile	0:9:18.62			
2013-10-30	10	GPS Interval	236	2	Interval	1.00	Mile	0:10:02.11			
2013-10-30	10	GPS Interval	236	3	Interval	1.00	Mile	0:11:07.14			
2013-10-30	10	GPS Interval	236	4	Interval	1.00	Mile	0:12:11.14			
2013-10-30	10	GPS Interval	236	5	Interval	0.07	Mile	0:0:49.11			
2013-11-01	10	GPS Interval	237	1	Interval	1.00	Mile	0:9:27.74			
2013-11-01	10	GPS Interval	237	2	Interval	1.00	Mile	0:10:03.75			
2013-11-01	10	GPS Interval	237	3	Interval	1.00	Mile	0:9:51.13			
2013-11-01	10	GPS Interval	237	4	Interval	1.00	Mile	0:10:45.16			
2013-11-01	10	GPS Interval	237	5	Interval	0.13	Mile	0:1:36.16			
2013-11-04	10	GPS Interval	238	1	Interval	1.00	Mile	0:9:04.76			
2013-11-04	10	GPS Interval	238	2	Interval	1.00	Mile	0:9:35.69			
2013-11-04	10	GPS Interval	238	3	Interval	1.00	Mile	0:9:57.86			
2013-11-04	10	GPS Interval	238	4	Interval	1.00	Mile	0:10:57.43			
2013-11-04	10	GPS Interval	238	5	Interval	0.00	Mile	0:0:04.21			
2013-11-06	10	GPS Interval	239	1	Interval	1.00	Mile	0:9:00.10			
2013-11-06	10	GPS Interval	239	2	Interval	1.00	Mile	0:9:13.87			
2013-11-06	10	GPS Interval	239	3	Interval	1.00	Mile	0:9:45.89			
2013-11-06	10	GPS Interval	239	4	Interval	1.00	Mile	0:10:44.50			
2013-11-06	10	GPS Interval	239	5	Interval	0.00	Mile	0:0:02.37			
2013-11-12	10	GPS Interval	240	1	Interval	1.00	Mile	0:9:59.61			
2013-11-12	10	GPS Interval	240	2	Interval	1.00	Mile	0:9:54.30			
2013-11-12	10	GPS Interval	240	3	Interval	1.00	Mile	0:10:21.64			
2013-11-12	10	GPS Interval	240	4	Interval	1.00	Mile	0:11:00.39			
2013-11-12	10	GPS Interval	240	5	Interval	0.02	Mile	0:0:14.78			
2013-11-14	10	GPS Interval	241	1	Interval	1.00	Mile	0:8:59.39			
2013-11-14	10	GPS Interval	241	2	Interval	1.00	Mile	0:9:21.35			
2013-11-14	10	GPS Interval	241	3	Interval	1.00	Mile	0:9:10.27			
2013-11-14	10	GPS Interval	241	4	Interval	1.00	Mile	0:9:46.80			
2013-11-14	10	GPS Interval	241	5	Interval	0.00	Mile	0:0:02.01			
2013-11-19	10	GPS Interval	242	1	Interval	1.00	Mile	0:9:04.10			
2013-11-19	10	GPS Interval	242	2	Interval	1.00	Mile	0:9:45.02			
2013-11-19	10	GPS Interval	242	3	Interval	1.00	Mile	0:9:44.03			
2013-11-19	10	GPS Interval	242	4	Interval	0.59	Mile	0:6:15.58			
2013-11-19	10	GPS Interval	242	5	Interval	0.42	Mile	0:4:29.70			
2013-11-26	10	GPS Interval	243	1	Interval	1.00	Mile	0:9:32.08	17	93	
2013-11-26	10	GPS Interval	243	2	Interval	1.00	Mile	0:10:07.46			
2013-11-26	10	GPS Interval	243	3	Interval	1.00	Mile	0:10:01.69			
2013-11-26	10	GPS Interval	243	4	Interval	1.00	Mile	0:10:26.16			
2013-11-28	10	GPS Interval	244	1	Interval	1.00	Mile	0:11:31.01			
2013-11-28	10	GPS Interval	244	2	Interval	1.00	Mile	0:10:57.57			
2013-11-28	10	GPS Interval	244	3	Interval	1.00	Mile	0:9:55.94			
2013-11-28	10	GPS Interval	244	4	Interval	0.14	Mile	0:1:19.24			
2013-12-22	10	GPS Interval	245	1	Interval	1.00	Mile	0:9:14.30			
2013-12-22	10	GPS Interval	245	2	Interval	1.00	Mile	0:9:16.70			
2013-12-22	10	GPS Interval	245	3	Interval	1.00	Mile	0:9:28.85			
2013-12-22	10	GPS Interval	245	4	Interval	1.00	Mile	0:9:26.07			
2013-12-22	10	GPS Interval	245	5	Interval	1.00	Mile	0:10:15.75			
2013-12-22	10	GPS Interval	245	6	Interval	0.05	Mile	0:0:28.94			
2014-01-01	10	GPS Interval	246	1	Interval	1.00	Mile	0:9:45.58			
2014-01-01	10	GPS Interval	246	2	Interval	1.00	Mile	0:9:51.37			
2014-01-01	10	GPS Interval	246	3	Interval	1.00	Mile	0:9:58.86			
2014-01-01	10	GPS Interval	246	4	Interval	1.00	Mile	0:9:40.34			
2014-01-01	10	GPS Interval	246	5	Interval	1.00	Mile	0:11:34.40			
2014-01-01	10	GPS Interval	246	6	Interval	0.01	Mile	0:0:05.96			
2014-01-05	10	GPS Interval	247	1	Interval	1.00	Mile	0:9:06.31			
2014-01-05	10	GPS Interval	247	2	Interval	1.00	Mile	0:9:18.86			
2014-01-05	10	GPS Interval	247	3	Interval	1.00	Mile	0:9:40.71			
2014-01-05	10	GPS Interval	247	4	Interval	1.00	Mile	0:9:39.15			
2014-01-05	10	GPS Interval	247	5	Interval	1.00	Mile	0:10:17.41			
2014-01-05	10	GPS Interval	247	6	Interval	0.01	Mile	0:0:04.82			
2014-01-12	10	GPS Interval	248	1	Interval	1.00	Mile	0:10:25.06			
2014-01-12	10	GPS Interval	248	2	Interval	1.00	Mile	0:12:36.53			
2014-01-12	10	GPS Interval	248	3	Interval	1.00	Mile	0:16:13.61			
2014-01-12	10	GPS Interval	248	4	Interval	1.00	Mile	0:12:02.30			
2014-01-12	10	GPS Interval	248	5	Interval	1.00	Mile	0:12:28.47			
2014-01-12	10	GPS Interval	248	6	Interval	1.00	Mile	0:9:50.06			
2014-01-12	10	GPS Interval	248	7	Interval	1.00	Mile	0:10:07.81			
2014-01-12	10	GPS Interval	248	8	Interval	0.01	Mile	0:0:04.55			
2014-01-16	10	GPS Interval	249	1	Interval	1.00	Mile	0:9:28.12			
2014-01-16	10	GPS Interval	249	2	Interval	1.00	Mile	0:9:44.56			
2014-01-16	10	GPS Interval	249	3	Interval	1.00	Mile	0:10:03.25			
2014-01-16	10	GPS Interval	249	4	Interval	1.00	Mile	0:9:54.15			
2014-01-16	10	GPS Interval	249	5	Interval	0.02	Mile	0:0:10.46			
2014-02-16	10	GPS Interval	250	1	Interval	1.00	Mile	0:6:01.12			
2014-02-16	10	GPS Interval	250	2	Interval	1.00	Mile	0:7:10.59			
2014-02-16	10	GPS Interval	250	3	Interval	0.03	Mile	0:0:14.44			
2014-02-16	10	GPS Interval	251	1	Interval	1.00	Mile	0:4:48.23			
2014-02-16	10	GPS Interval	251	2	Interval	0.77	Mile	0:4:02.10			
2014-02-22	10	GPS Interval	252	1	Interval	1.00	Mile	0:8:46.29			
2014-02-22	10	GPS Interval	252	2	Interval	1.00	Mile	0:9:11.55			
2014-02-22	10	GPS Interval	252	3	Interval	1.00	Mile	0:9:58.12			
2014-02-22	10	GPS Interval	252	4	Interval	0.40	Mile	0:4:40.01			
2014-02-23	10	GPS Interval	253	1	Interval	1.00	Mile	0:4:37.10			
2014-02-23	10	GPS Interval	254	1	Interval	1.00	Mile	0:6:45.55			
2014-02-23	10	GPS Interval	254	2	Interval	0.58	Mile	0:5:08.59			
2014-02-25	10	GPS Interval	255	1	Interval	1.00	Mile	0:10:14.20			
2014-02-25	10	GPS Interval	255	2	Interval	1.00	Mile	0:9:28.52			
2014-02-25	10	GPS Interval	255	3	Interval	1.00	Mile	0:10:11.64			
2014-02-25	10	GPS Interval	255	4	Interval	0.34	Mile	0:3:53.09			
2014-03-09	10	GPS Interval	256	1	Interval	1.00	Mile	0:9:38.39			
2014-03-09	10	GPS Interval	256	2	Interval	1.00	Mile	0:9:15.10			
2014-03-09	10	GPS Interval	256	3	Interval	1.00	Mile	0:9:01.56			
2014-03-09	10	GPS Interval	256	4	Interval	1.00	Mile	0:9:24.72			
2014-03-09	10	GPS Interval	256	5	Interval	1.00	Mile	0:9:07.28			
2014-03-09	10	GPS Interval	256	6	Interval	1.00	Mile	0:8:41.90			
2014-03-09	10	GPS Interval	256	7	Interval	0.20	Mile	0:1:33.89			
2014-03-12	10	GPS Interval	257	1	Interval	1.00	Mile	0:9:42.08			
2014-03-12	10	GPS Interval	257	2	Interval	1.00	Mile	0:9:35.55			
2014-03-12	10	GPS Interval	257	3	Interval	1.00	Mile	0:9:28.25			
2014-03-12	10	GPS Interval	257	4	Interval	1.00	Mile	0:9:38.64			
2014-03-12	10	GPS Interval	257	5	Interval	1.00	Mile	0:9:22.06			
2014-03-12	10	GPS Interval	257	6	Interval	0.65	Mile	0:6:28.44			
2014-04-13	10	GPS Interval	258	1	Interval	1.00	Mile	0:7:42.42			
2014-04-13	10	GPS Interval	258	2	Interval	1.00	Mile	0:6:11.76			
2014-04-13	10	GPS Interval	258	3	Interval	0.63	Mile	0:5:28.58			
2014-04-13	10	GPS Interval	258	4	Interval	0.00	Mile	0:0:12.60			
2014-04-17	10	GPS Interval	259	1	Interval	1.00	Mile	0:9:38.98			
2014-04-17	10	GPS Interval	259	2	Interval	1.00	Mile	0:9:21.99			
2014-04-17	10	GPS Interval	259	3	Interval	1.00	Mile	0:10:09.51			
2014-04-17	10	GPS Interval	259	4	Interval	1.00	Mile	0:11:29.12			
2014-04-17	10	GPS Interval	259	5	Interval	0.00	Mile	0:0:01.38			
2014-04-27	10	GPS Interval	260	1	Interval	1.00	Mile	0:4:34.60			
2014-04-27	10	GPS Interval	260	2	Interval	1.00	Mile	0:4:51.45			
2014-04-27	10	GPS Interval	260	3	Interval	0.20	Mile	0:1:27.07			
2014-04-27	10	GPS Interval	261	1	Interval	1.00	Mile	0:6:41.19			
2014-04-27	10	GPS Interval	261	2	Interval	1.00	Mile	0:8:00.93			
2014-04-27	10	GPS Interval	261	3	Interval	0.22	Mile	0:2:00.93			
2014-06-15	10	GPS Interval	262	1	Interval	1.00	Mile	0:11:42.67			
2014-06-15	10	GPS Interval	262	2	Interval	1.00	Mile	0:14:42.46			
2014-06-15	10	GPS Interval	262	3	Interval	0.02	Mile	0:0:21.73			
2014-06-15	10	GPS Interval	263	1	Interval	0.09	Mile	0:9:11.64			
2014-06-16	10	GPS Interval	264	1	Interval	1.00	Mile	0:9:42.17	172	187	
2014-06-16	10	GPS Interval	264	2	Interval	1.00	Mile	0:10:24.81	191	196	
2014-06-16	10	GPS Interval	264	3	Interval	1.00	Mile	0:11:35.68	185	195	
2014-06-16	10	GPS Interval	264	4	Interval	1.00	Mile	0:13:19.72	183	193	
2014-06-16	10	GPS Interval	264	5	Interval	0.01	Mile	0:0:04.24	187	187	
2014-06-18	10	GPS Interval	265	1	Interval	1.00	Mile	0:10:05.12	164	182	
2014-06-18	10	GPS Interval	265	2	Interval	1.00	Mile	0:10:48.15	187	193	
2014-06-18	10	GPS Interval	265	3	Interval	1.00	Mile	0:11:33.74	185	194	
2014-06-18	10	GPS Interval	265	4	Interval	1.00	Mile	0:12:14.20	185	193	
2014-06-18	10	GPS Interval	265	5	Interval	0.00	Mile	0:0:02.90	189	189	
2014-06-21	10	GPS Interval	266	1	Interval	1.00	Mile	0:10:49.14	170	185	
2014-06-21	10	GPS Interval	266	2	Interval	1.00	Mile	0:11:14.23	178	195	
2014-06-21	10	GPS Interval	266	3	Interval	0.01	Mile	0:0:08.14	193	194	
2014-06-23	10	GPS Interval	267	1	Interval	1.00	Mile	0:10:02.74	158	184	
2014-06-23	10	GPS Interval	267	2	Interval	1.00	Mile	0:10:26.33	185	192	
2014-06-23	10	GPS Interval	267	3	Interval	1.00	Mile	0:10:08.29	179	192	
2014-06-23	10	GPS Interval	267	4	Interval	1.00	Mile	0:12:19.05	180	193	
2014-06-23	10	GPS Interval	267	5	Interval	0.01	Mile	0:0:03.39	190	190	
2014-06-25	10	GPS Interval	268	1	Interval	1.00	Mile	0:9:29.01	165	180	
2014-06-25	10	GPS Interval	268	2	Interval	1.00	Mile	0:9:57.52	186	193	
2014-06-25	10	GPS Interval	268	3	Interval	1.00	Mile	0:9:38.57	189	199	
2014-06-25	10	GPS Interval	268	4	Interval	1.00	Mile	0:9:53.85	183	199	
2014-06-25	10	GPS Interval	268	5	Interval	0.01	Mile	0:0:02.59	186	187	
2014-06-29	10	GPS Interval	269	1	Interval	1.00	Mile	0:9:24.98	153	172	
2014-06-29	10	GPS Interval	269	2	Interval	1.00	Mile	0:9:10.59	160	179	
2014-06-29	10	GPS Interval	269	3	Interval	1.00	Mile	0:9:22.99	158	177	
2014-06-29	10	GPS Interval	269	4	Interval	0.00	Mile	0:0:02.10	155	155	
2014-06-29	10	GPS Interval	270	1	Interval	0.94	Mile	0:11:57.77	169	183	
2014-07-03	10	GPS Interval	271	1	Interval	1.00	Mile	0:9:24.10	169	183	
2014-07-03	10	GPS Interval	271	2	Interval	1.00	Mile	0:9:25.57	189	196	
2014-07-03	10	GPS Interval	271	3	Interval	1.00	Mile	0:9:38.91	187	196	
2014-07-03	10	GPS Interval	271	4	Interval	1.00	Mile	0:10:42.56	188	196	
2014-07-03	10	GPS Interval	271	5	Interval	0.00	Mile	0:0:02.29	192	192	
2014-07-05	10	GPS Interval	272	1	Interval	1.00	Mile	0:10:21.11	142	177	
2014-07-05	10	GPS Interval	272	2	Interval	1.00	Mile	0:9:58.44	158	170	
2014-07-05	10	GPS Interval	272	3	Interval	0.98	Mile	0:12:47.85	168	183	
2014-07-06	10	GPS Interval	273	1	Interval	1.00	Mile	0:9:52.29			
2014-07-06	10	GPS Interval	273	2	Interval	1.00	Mile	0:10:02.68			
2014-07-06	10	GPS Interval	273	3	Interval	0.00	Mile	0:0:01.90			
2014-07-15	10	GPS Interval	274	1	Interval	1.00	Mile	0:10:30.02			
2014-07-15	10	GPS Interval	274	2	Interval	1.00	Mile	0:10:01.91			
2014-07-15	10	GPS Interval	274	3	Interval	1.00	Mile	0:11:01.77			
2014-07-15	10	GPS Interval	274	4	Interval	0.94	Mile	0:12:21.17			
2014-07-28	10	GPS Interval	275	1	Interval	1.00	Mile	0:9:46.65	160	170	
2014-07-28	10	GPS Interval	275	2	Interval	1.00	Mile	0:10:30.25	163	180	
2014-07-28	10	GPS Interval	275	3	Interval	1.00	Mile	0:14:29.80	164	179	
2014-07-28	10	GPS Interval	275	4	Interval	0.01	Mile	0:0:06.87	166	166	
2014-07-29	10	GPS Interval	276	1	Interval	1.00	Mile	0:11:20.54	177	191	
2014-07-29	10	GPS Interval	276	2	Interval	1.00	Mile	0:11:17.79	181	193	
2014-07-29	10	GPS Interval	276	3	Interval	0.80	Mile	0:12:39.78	174	192	
2014-08-05	10	GPS Interval	277	1	Interval	1.00	Mile	0:10:33.67			
2014-08-05	10	GPS Interval	277	2	Interval	1.00	Mile	0:10:30.52			
2014-08-05	10	GPS Interval	277	3	Interval	1.00	Mile	0:11:29.69			
2014-08-05	10	GPS Interval	277	4	Interval	0.96	Mile	0:13:44.74			
2014-08-07	10	GPS Interval	278	1	Interval	1.00	Mile	0:10:47.92			
2014-08-07	10	GPS Interval	278	2	Interval	1.00	Mile	0:11:10.56			
2014-08-07	10	GPS Interval	278	3	Interval	1.00	Mile	0:11:30.28			
2014-08-07	10	GPS Interval	278	4	Interval	1.00	Mile	0:14:00.58			
2014-08-07	10	GPS Interval	278	5	Interval	0.01	Mile	0:0:03			
2014-08-16	10	GPS Interval	279	1	Interval	1.00	Mile	0:10:36.01	168	184	
2014-08-16	10	GPS Interval	279	2	Interval	1.00	Mile	0:12:00.22	179	186	
2014-08-16	10	GPS Interval	279	3	Interval	1.00	Mile	0:13:19.78	174	186	
2014-08-16	10	GPS Interval	279	4	Interval	0.73	Mile	0:12:18.14	167	182	
2014-09-16	10	GPS Interval	280	1	Interval	1.00	Mile	0:9:57.44			
2014-09-16	10	GPS Interval	280	2	Interval	1.00	Mile	0:10:20.08			
2014-09-16	10	GPS Interval	280	3	Interval	1.00	Mile	0:14:26.22			
2014-09-16	10	GPS Interval	280	4	Interval	0.00	Mile	0:0:01.67			
2014-09-18	10	GPS Interval	281	1	Interval	1.00	Mile	0:10:37.78	172	195	
2014-09-18	10	GPS Interval	281	2	Interval	1.00	Mile	0:12:11.49	187	198	
2014-09-18	10	GPS Interval	281	3	Interval	0.72	Mile	0:11:11.47	176	192	
2014-09-20	10	GPS Interval	282	1	Interval	1.00	Mile	0:9:35.96			
2014-09-20	10	GPS Interval	282	2	Interval	1.00	Mile	0:10:28.26			
2014-09-20	10	GPS Interval	282	3	Interval	1.00	Mile	0:10:10.11			
2014-09-20	10	GPS Interval	282	4	Interval	0.96	Mile	0:12:59.32			
2014-09-21	10	GPS Interval	283	1	Interval	1.00	Mile	0:17:21.84			
2014-09-21	10	GPS Interval	283	2	Interval	1.00	Mile	0:17:44.69			
2014-09-21	10	GPS Interval	283	3	Interval	1.00	Mile	0:15:06.09			
2014-09-21	10	GPS Interval	283	4	Interval	1.00	Mile	0:14:56.42			
2014-09-21	10	GPS Interval	283	5	Interval	1.00	Mile	0:18:15.02			
2014-09-21	10	GPS Interval	283	6	Interval	0.11	Mile	0:2:07.09			
2014-10-05	10	GPS Interval	284	1	Interval	1.00	Mile	0:9:19.33			
2014-10-05	10	GPS Interval	284	2	Interval	1.00	Mile	0:9:39.45			
2014-10-05	10	GPS Interval	284	3	Interval	1.00	Mile	0:10:44.55			
2014-10-05	10	GPS Interval	284	4	Interval	1.00	Mile	0:9:44.80			
2014-10-05	10	GPS Interval	284	5	Interval	1.00	Mile	0:10:15.39			
2014-10-05	10	GPS Interval	284	6	Interval	1.00	Mile	0:11:31.64			
2014-10-05	10	GPS Interval	284	7	Interval	1.00	Mile	0:11:10.32			
2014-10-05	10	GPS Interval	284	8	Interval	1.00	Mile	0:11:12.71			
2014-10-05	10	GPS Interval	284	9	Interval	1.00	Mile	0:12:25.01			
2014-10-05	10	GPS Interval	284	10	Interval	1.00	Mile	0:13:10.02			
2014-10-05	10	GPS Interval	284	11	Interval	1.00	Mile	0:13:08.74			
2014-10-05	10	GPS Interval	284	12	Interval	1.00	Mile	0:13:56.53			
2014-10-05	10	GPS Interval	284	13	Interval	1.00	Mile	0:12:53.02			
2014-10-05	10	GPS Interval	284	14	Interval	1.00	Mile	0:15:00.44			
2014-10-05	10	GPS Interval	284	15	Interval	1.00	Mile	0:13:19.58			
2014-10-05	10	GPS Interval	284	16	Interval	1.00	Mile	0:15:17.14			
2014-10-05	10	GPS Interval	284	17	Interval	1.00	Mile	0:16:08.27			
2014-10-05	10	GPS Interval	284	18	Interval	1.00	Mile	0:15:00.65			
2014-10-05	10	GPS Interval	284	19	Interval	1.00	Mile	0:13:32.01			
2014-10-05	10	GPS Interval	284	20	Interval	1.00	Mile	0:12:54.86			
2014-10-05	10	GPS Interval	284	21	Interval	1.00	Mile	0:15:21.32			
2014-10-05	10	GPS Interval	284	22	Interval	1.00	Mile	0:12:00.39			
2014-10-05	10	GPS Interval	284	23	Interval	1.00	Mile	0:15:28.75			
2014-10-05	10	GPS Interval	284	24	Interval	1.00	Mile	0:15:13.26			
2014-10-05	10	GPS Interval	284	25	Interval	1.00	Mile	0:15:12.08			
2014-10-05	10	GPS Interval	284	26	Interval	0.88	Mile	0:13:24.86			
2014-10-28	10	GPS Interval	285	1	Interval	1.00	Mile	0:10:03.79			
2014-10-28	10	GPS Interval	285	2	Interval	1.00	Mile	0:10:16.33			
2014-10-28	10	GPS Interval	285	3	Interval	1.00	Mile	0:12:57.61			
2014-10-28	10	GPS Interval	285	4	Interval	0.04	Mile	0:0:37.34			
2014-10-29	10	GPS Interval	286	1	Interval	1.00	Mile	0:9:47.59			
2014-10-29	10	GPS Interval	286	2	Interval	1.00	Mile	0:9:25.70			
2014-10-29	10	GPS Interval	286	3	Interval	1.00	Mile	0:13:14.08			
2014-10-29	10	GPS Interval	286	4	Interval	0.03	Mile	0:0:17.62			
2014-10-30	10	GPS Interval	287	1	Interval	1.00	Mile	0:10:38.50			
2014-10-30	10	GPS Interval	287	2	Interval	1.00	Mile	0:9:28.79			
2014-10-30	10	GPS Interval	287	3	Interval	1.00	Mile	0:12:07.54			
2014-10-30	10	GPS Interval	287	4	Interval	0.07	Mile	0:0:48.04			
2014-10-31	10	GPS Interval	288	1	Interval	1.00	Mile	0:9:59.19			
2014-10-31	10	GPS Interval	288	2	Interval	1.00	Mile	0:9:26.16			
2014-10-31	10	GPS Interval	288	3	Interval	1.00	Mile	0:11:38.88			
2014-10-31	10	GPS Interval	288	4	Interval	0.01	Mile	0:0:03.32			
2014-11-04	10	GPS Interval	289	1	Interval	1.00	Mile	0:10:40.04			
2014-11-04	10	GPS Interval	289	2	Interval	1.00	Mile	0:10:23.91			
2014-11-04	10	GPS Interval	289	3	Interval	1.00	Mile	0:12:36.40			
2014-11-04	10	GPS Interval	289	4	Interval	0.00	Mile	0:0:01.16			
2014-11-05	10	GPS Interval	290	1	Interval	1.00	Mile	0:9:47.18			
2014-11-05	10	GPS Interval	290	2	Interval	1.00	Mile	0:9:36.99			
2014-11-05	10	GPS Interval	290	3	Interval	1.00	Mile	0:11:20.75			
2014-11-05	10	GPS Interval	290	4	Interval	0.00	Mile	0:0:03.47			
2015-01-04	10	GPS Interval	291	1	Interval	1.00	Mile	0:14:08.91			
2015-01-04	10	GPS Interval	291	2	Interval	1.00	Mile	0:12:40.71			
2015-01-04	10	GPS Interval	291	3	Interval	1.00	Mile	0:16:53.31			
2015-01-04	10	GPS Interval	291	4	Interval	0.10	Mile	0:2:11.66			
2015-01-07	10	GPS Interval	292	1	Interval	1.00	Mile	0:10:45.59			
2015-01-07	10	GPS Interval	292	2	Interval	1.00	Mile	0:10:53.43			
2015-01-07	10	GPS Interval	292	3	Interval	1.00	Mile	0:12:55.83			
2015-01-07	10	GPS Interval	292	4	Interval	0.03	Mile	0:0:21.18			
2015-01-17	10	GPS Interval	293	1	Interval	1.00	Mile	0:10:50.25			
2015-01-17	10	GPS Interval	293	2	Interval	1.00	Mile	0:11:29.66			
2015-01-17	10	GPS Interval	293	3	Interval	1.00	Mile	0:12:43.29			
2015-01-17	10	GPS Interval	293	4	Interval	0.96	Mile	0:16:01.57			
2015-01-18	10	GPS Interval	294	1	Interval	1.00	Mile	0:10:17.31			
2015-01-18	10	GPS Interval	294	2	Interval	1.00	Mile	0:10:45.11			
2015-01-18	10	GPS Interval	294	3	Interval	1.00	Mile	0:12:02.03			
2015-01-18	10	GPS Interval	294	4	Interval	1.00	Mile	0:14:07.49			
2015-01-18	10	GPS Interval	294	5	Interval	1.00	Mile	0:15:01.90			
2015-01-18	10	GPS Interval	294	6	Interval	0.04	Mile	0:0:43.99			
2015-01-19	10	GPS Interval	295	1	Interval	1.00	Mile	0:7:22.10			
2015-01-19	10	GPS Interval	295	2	Interval	1.00	Mile	0:7:33.19			
2015-01-19	10	GPS Interval	295	3	Interval	1.00	Mile	0:8:01.74			
2015-01-19	10	GPS Interval	295	4	Interval	0.84	Mile	0:11:03.85			
2015-01-21	10	GPS Interval	296	1	Interval	1.00	Mile	0:10:16.97			
2015-01-21	10	GPS Interval	296	2	Interval	1.00	Mile	0:9:34.75			
2015-01-21	10	GPS Interval	296	3	Interval	1.00	Mile	0:12:29.46			
2015-01-21	10	GPS Interval	296	4	Interval	0.05	Mile	0:0:29.83			
2015-01-22	10	GPS Interval	297	1	Interval	1.00	Mile	0:9:59.31			
2015-01-22	10	GPS Interval	297	2	Interval	1.00	Mile	0:9:52.59			
2015-01-22	10	GPS Interval	297	3	Interval	1.00	Mile	0:12:50.66			
2015-01-22	10	GPS Interval	297	4	Interval	0.06	Mile	0:0:38.96			
2015-01-23	10	GPS Interval	298	1	Interval	1.00	Mile	0:9:09.65			
2015-01-23	10	GPS Interval	298	2	Interval	1.00	Mile	0:8:04.80			
2015-01-23	10	GPS Interval	298	3	Interval	1.00	Mile	0:12:29.22			
2015-01-23	10	GPS Interval	298	4	Interval	0.36	Mile	0:5:39.48			
2015-01-24	10	GPS Interval	299	1	Interval	1.00	Mile	0:19:53.31			
2015-01-24	10	GPS Interval	299	2	Interval	1.00	Mile	0:20:20.58			
2015-01-24	10	GPS Interval	299	3	Interval	0.58	Mile	0:12:25.68			
2015-01-25	10	GPS Interval	300	1	Interval	1.00	Mile	0:10:49.50	154	174	
2015-01-25	10	GPS Interval	300	2	Interval	1.00	Mile	0:9:58.80	175	184	
2015-01-25	10	GPS Interval	300	3	Interval	1.00	Mile	0:10:34.69	178	187	
2015-01-25	10	GPS Interval	300	4	Interval	1.00	Mile	0:9:41.23	184	191	
2015-01-25	10	GPS Interval	300	5	Interval	1.00	Mile	0:10:27.81	179	191	
2015-01-25	10	GPS Interval	300	6	Interval	1.00	Mile	0:11:12.87	175	187	
2015-01-25	10	GPS Interval	300	7	Interval	1.00	Mile	0:9:02.51	185	193	
2015-01-25	10	GPS Interval	300	8	Interval	1.00	Mile	0:11:20.24	179	193	
2015-01-25	10	GPS Interval	300	9	Interval	0.26	Mile	0:2:50.43	187	191	
2015-01-27	10	GPS Interval	301	1	Interval	0.50	Mile	0:10:43.07			
2015-01-27	10	GPS Interval	301	2	Interval	1.00	Mile	0:9:55.25			
2015-01-27	10	GPS Interval	301	3	Interval	1.00	Mile	0:12:44.45			
